Shop,Item,Date,Whether_holiday,Current_Price,Maximum_price,Total_qty_sold
D,3,3/2/2022,FALSE,21.95,21.95,142
E,3,8/26/2021,FALSE,23.95,23.95,125
F,1,6/3/2021,FALSE,12.95,12.95,52
F,1,7/22/2021,FALSE,12.95,12.95,131
F,1,11/11/2021,FALSE,12.95,12.95,133
H,1,5/21/2019,FALSE,11.95,9.95,148
H,1,5/28/2019,FALSE,11.95,9.95,145
B,3,2/26/2019,FALSE,21.95,21.95,120
C,2,5/14/2019,FALSE,7.95,7.95,142
C,2,8/27/2019,FALSE,7.95,7.95,113
C,2,10/26/2022,FALSE,8.95,8.95,105
F,1,9/23/2021,FALSE,12.95,12.95,82
F,3,9/10/2019,TRUE,21.95,21.95,92
H,1,10/1/2019,FALSE,11.95,11.95,142
A,1,8/20/2019,FALSE,11.95,11.95,76
A,1,8/27/2019,FALSE,11.95,11.95,100
B,3,1/13/2022,FALSE,21.95,21.95,126
C,2,2/19/2019,FALSE,7.95,7.95,129
C,2,1/21/2021,FALSE,7.95,7.95,122
C,2,8/12/2021,FALSE,7.95,7.95,37
C,2,8/17/2022,FALSE,8.95,8.95,150
C,3,11/11/2021,FALSE,23.95,12.96,120
D,3,9/9/2021,TRUE,23.95,23.95,149
D,3,9/14/2022,FALSE,21.95,21.95,149
E,1,4/22/2021,FALSE,12.95,12.95,140
E,3,7/22/2021,FALSE,23.95,12.96,74
F,1,3/25/2021,FALSE,12.95,12.95,125
F,1,6/10/2021,FALSE,12.95,12.95,123
F,1,9/16/2021,FALSE,12.95,12.95,91
F,1,1/20/2022,FALSE,12.95,12.95,106
F,3,2/10/2022,TRUE,21.95,21.95,86
G,2,5/28/2019,FALSE,7.95,7.95,141
H,1,3/26/2019,FALSE,11.95,11.95,150
H,1,2/25/2021,FALSE,12.95,10.75,70
A,1,9/30/2021,FALSE,12.95,12.95,131
A,1,1/20/2022,FALSE,12.95,12.95,141
A,1,1/27/2022,FALSE,12.95,12.95,122
A,1,9/7/2022,TRUE,12.95,12.95,117
B,3,1/6/2022,FALSE,21.95,21.95,118
C,2,3/9/2022,FALSE,8.95,8.95,142
C,2,5/18/2022,FALSE,8.95,8.95,147
F,1,9/28/2022,FALSE,12.95,12.95,69
F,3,1/7/2021,FALSE,23.95,23.95,143
A,1,4/23/2019,FALSE,11.95,11.95,133
A,1,1/28/2021,FALSE,12.95,12.95,144
A,1,9/16/2021,FALSE,12.95,12.95,98
B,3,9/10/2019,TRUE,21.95,21.95,63
B,3,12/10/2019,FALSE,21.95,21.95,148
B,3,12/16/2021,FALSE,23.95,23.95,47
C,2,9/3/2019,FALSE,7.95,7.95,135
C,2,10/8/2019,FALSE,7.95,7.95,37
C,2,12/3/2019,FALSE,7.95,7.95,146
C,2,11/11/2021,FALSE,7.95,7.95,145
C,2,2/17/2022,FALSE,8.95,8.95,149
C,2,6/22/2022,FALSE,8.95,8.95,117
C,2,8/10/2022,FALSE,8.95,8.95,144
D,3,12/10/2019,FALSE,21.95,21.95,146
E,1,2/10/2022,TRUE,12.95,10.75,142
E,3,7/29/2021,FALSE,23.95,12.96,78
F,1,3/11/2021,FALSE,12.95,12.95,128
F,1,8/5/2021,FALSE,12.95,12.95,112
F,1,9/9/2021,TRUE,12.95,12.95,48
F,1,8/3/2022,FALSE,12.95,12.95,115
F,1,9/7/2022,TRUE,12.95,12.95,147
F,3,1/13/2022,FALSE,21.95,21.95,72
G,1,12/17/2019,FALSE,11.95,11.95,141
H,1,4/15/2021,FALSE,12.95,12.95,75
A,1,6/18/2019,FALSE,11.95,11.95,100
A,1,9/3/2019,FALSE,11.95,11.95,29
A,1,11/11/2021,FALSE,12.95,12.95,58
C,2,8/6/2019,FALSE,7.95,7.95,148
C,2,2/25/2021,FALSE,7.95,7.95,80
C,2,5/20/2021,FALSE,7.95,7.95,141
C,2,6/29/2022,FALSE,8.95,8.95,129
C,2,9/7/2022,TRUE,8.95,8.95,131
C,3,8/24/2022,FALSE,21.95,21.95,148
D,3,2/5/2019,FALSE,21.95,21.95,150
E,3,7/23/2019,FALSE,21.95,11.96,110
G,3,8/13/2019,FALSE,21.95,21.95,136
A,1,6/25/2019,FALSE,11.95,11.95,111
A,1,7/2/2019,FALSE,11.95,11.95,142
A,1,9/28/2022,FALSE,12.95,12.95,143
C,1,4/2/2019,FALSE,11.95,11.95,73
C,1,4/6/2022,FALSE,12.95,12.95,104
C,2,5/7/2019,FALSE,7.95,7.95,92
C,2,5/27/2021,FALSE,7.95,7.95,29
C,2,6/24/2021,FALSE,7.95,7.95,101
C,2,9/30/2021,FALSE,7.95,7.95,43
C,2,6/15/2022,FALSE,8.95,8.95,92
C,2,10/19/2022,FALSE,8.95,8.95,144
D,3,2/12/2019,TRUE,21.95,21.95,147
D,3,12/16/2021,FALSE,23.95,23.95,141
E,2,12/23/2021,FALSE,7.95,7.95,148
E,3,8/31/2022,FALSE,21.95,21.95,139
F,1,9/14/2022,FALSE,12.95,12.95,143
G,1,4/6/2022,FALSE,12.95,12.95,103
G,2,5/13/2021,FALSE,7.95,7.95,144
G,2,10/19/2022,FALSE,8.95,8.95,51
G,2,10/26/2022,FALSE,8.95,8.95,144
A,1,11/18/2021,FALSE,12.95,12.95,136
B,1,1/7/2021,FALSE,12.95,12.95,123
C,2,3/5/2019,FALSE,7.95,7.95,126
C,2,2/11/2021,TRUE,7.95,7.95,114
F,1,7/15/2021,FALSE,12.95,12.95,117
F,3,12/16/2021,FALSE,23.95,23.95,73
H,1,3/30/2022,FALSE,12.95,12.95,110
A,1,4/30/2019,FALSE,11.95,11.95,142
A,1,6/11/2019,FALSE,11.95,11.95,113
A,1,9/21/2022,FALSE,12.95,12.95,113
C,2,3/18/2021,FALSE,7.95,7.95,131
C,2,6/17/2021,FALSE,7.95,7.95,108
C,2,8/19/2021,FALSE,7.95,7.95,59
C,2,10/14/2021,FALSE,7.95,7.95,70
C,2,11/18/2021,FALSE,7.95,7.95,145
C,2,8/31/2022,FALSE,8.95,8.95,120
C,3,11/4/2021,FALSE,23.95,12.96,129
D,3,1/13/2022,FALSE,21.95,21.95,143
D,3,1/27/2022,FALSE,21.95,21.95,148
E,3,7/27/2022,FALSE,21.95,11.96,73
F,1,6/1/2022,FALSE,12.95,12.95,108
F,1,9/21/2022,FALSE,12.95,12.95,56
F,3,12/10/2019,FALSE,21.95,21.95,122
F,3,1/6/2022,FALSE,21.95,21.95,132
G,2,5/6/2021,FALSE,7.95,7.95,114
H,1,5/7/2019,FALSE,11.95,9.95,128
H,1,10/15/2019,FALSE,11.95,11.95,140
H,1,12/3/2019,FALSE,11.95,11.95,134
A,3,9/2/2021,FALSE,23.95,23.95,148
C,2,2/3/2022,FALSE,8.95,8.95,121
C,3,11/5/2019,FALSE,21.95,11.96,147
E,1,2/19/2019,FALSE,11.95,9.95,134
F,1,6/24/2021,FALSE,12.95,12.95,90
F,1,1/27/2022,FALSE,12.95,12.95,118
F,1,3/2/2022,FALSE,12.95,12.95,140
A,1,9/14/2022,FALSE,12.95,12.95,104
B,3,2/5/2019,FALSE,21.95,21.95,139
C,2,12/24/2019,FALSE,7.95,7.95,147
C,2,2/18/2021,FALSE,7.95,7.95,99
C,2,3/11/2021,FALSE,7.95,7.95,135
C,2,9/16/2021,FALSE,7.95,7.95,99
C,2,9/23/2021,FALSE,7.95,7.95,114
C,2,12/30/2021,TRUE,7.95,7.95,135
C,2,5/4/2022,FALSE,8.95,8.95,133
C,2,6/1/2022,FALSE,8.95,8.95,118
C,2,6/8/2022,FALSE,8.95,8.95,143
C,2,10/5/2022,FALSE,8.95,8.95,80
D,3,2/10/2022,TRUE,21.95,21.95,128
F,1,7/1/2021,FALSE,12.95,12.95,139
F,1,7/8/2021,FALSE,12.95,12.95,38
F,1,7/20/2022,FALSE,12.95,12.95,117
G,2,5/7/2019,FALSE,7.95,7.95,148
C,2,6/4/2019,FALSE,7.95,7.95,147
C,2,5/6/2021,FALSE,7.95,7.95,144
C,2,6/10/2021,FALSE,7.95,7.95,111
C,2,8/26/2021,FALSE,7.95,7.95,29
C,2,12/2/2021,FALSE,7.95,7.95,63
C,2,2/10/2022,TRUE,8.95,8.95,92
E,1,2/11/2021,TRUE,12.95,10.75,129
A,1,7/16/2019,FALSE,11.95,11.95,116
C,2,10/21/2021,FALSE,7.95,7.95,84
C,2,11/4/2021,FALSE,7.95,7.95,141
D,3,2/3/2022,FALSE,21.95,21.95,108
F,1,9/30/2021,FALSE,12.95,12.95,147
F,1,6/8/2022,FALSE,12.95,12.95,119
F,1,6/22/2022,FALSE,12.95,12.95,107
G,2,6/4/2019,FALSE,7.95,7.95,142
G,2,10/29/2019,FALSE,7.95,7.95,60
G,2,5/20/2021,FALSE,7.95,7.95,115
G,2,9/28/2022,FALSE,8.95,8.95,122
G,2,10/5/2022,FALSE,8.95,8.95,131
G,2,10/12/2022,FALSE,8.95,8.95,149
H,1,2/26/2019,FALSE,11.95,9.95,121
H,1,5/14/2019,FALSE,11.95,9.95,102
H,1,2/24/2022,FALSE,12.95,10.75,135
A,1,3/2/2022,FALSE,12.95,12.95,116
C,2,12/9/2021,FALSE,7.95,7.95,149
C,2,8/3/2022,FALSE,8.95,8.95,115
E,2,7/27/2022,FALSE,8.95,6.64,124
G,2,6/18/2019,FALSE,7.95,7.95,26
G,2,6/1/2022,FALSE,8.95,8.95,116
A,1,4/16/2019,FALSE,11.95,11.95,142
A,1,6/4/2019,FALSE,11.95,11.95,70
A,1,8/6/2019,FALSE,11.95,11.95,80
A,1,3/4/2021,FALSE,12.95,12.95,103
A,1,3/18/2021,FALSE,12.95,12.95,135
C,2,2/5/2019,FALSE,7.95,7.95,67
C,3,11/26/2019,TRUE,21.95,11.96,111
F,1,3/18/2021,FALSE,12.95,12.95,135
F,1,6/15/2022,FALSE,12.95,12.95,110
F,1,6/29/2022,FALSE,12.95,12.95,128
G,2,5/27/2021,FALSE,7.95,7.95,133
H,1,10/8/2019,FALSE,11.95,11.95,150
A,1,7/9/2019,FALSE,11.95,11.95,147
A,1,4/1/2021,FALSE,12.95,12.95,114
B,1,7/22/2021,FALSE,12.95,12.95,22
C,2,2/4/2021,FALSE,7.95,7.95,50
E,2,4/13/2022,FALSE,8.95,6.64,148
F,1,11/18/2021,FALSE,12.95,12.95,125
B,1,8/12/2021,FALSE,12.95,12.95,104
B,1,1/6/2022,FALSE,12.95,12.95,146
B,3,1/20/2022,FALSE,21.95,21.95,65
C,2,8/5/2021,FALSE,7.95,7.95,115
D,3,12/23/2021,FALSE,23.95,23.95,126
D,3,1/6/2022,FALSE,21.95,21.95,79
F,1,8/27/2019,FALSE,11.95,11.95,133
F,1,9/17/2019,FALSE,11.95,11.95,124
F,1,9/24/2019,FALSE,11.95,11.95,134
F,1,7/13/2022,FALSE,12.95,12.95,112
G,2,9/21/2022,FALSE,8.95,8.95,105
G,3,8/19/2021,FALSE,23.95,23.95,148
H,1,12/9/2021,FALSE,12.95,12.95,99
A,1,10/7/2021,FALSE,12.95,12.95,123
B,1,7/15/2021,FALSE,12.95,12.95,83
B,1,7/29/2021,FALSE,12.95,12.95,137
F,1,8/20/2019,FALSE,11.95,11.95,99
G,2,6/11/2019,FALSE,7.95,7.95,137
A,1,9/10/2019,TRUE,11.95,11.95,49
A,1,9/24/2019,FALSE,11.95,11.95,64
A,1,3/25/2021,FALSE,12.95,12.95,111
A,1,11/25/2021,TRUE,12.95,12.95,148
B,1,7/8/2021,FALSE,12.95,12.95,131
B,1,8/5/2021,FALSE,12.95,12.95,107
B,3,12/17/2019,FALSE,21.95,21.95,148
C,2,9/9/2021,TRUE,7.95,7.95,93
C,3,8/31/2022,FALSE,21.95,21.95,117
E,1,4/6/2022,FALSE,12.95,12.95,97
F,1,3/9/2022,FALSE,12.95,12.95,149
G,2,10/1/2019,FALSE,7.95,7.95,126
G,2,9/14/2022,FALSE,8.95,8.95,86
A,1,3/9/2022,FALSE,12.95,12.95,82
C,2,11/5/2019,FALSE,7.95,7.95,143
C,2,9/2/2021,FALSE,7.95,7.95,147
C,2,10/7/2021,FALSE,7.95,7.95,144
C,2,3/2/2022,FALSE,8.95,8.95,146
G,2,10/22/2019,FALSE,7.95,7.95,149
A,1,3/11/2021,FALSE,12.95,12.95,147
A,3,9/7/2022,TRUE,21.95,21.95,107
B,1,8/19/2021,FALSE,12.95,12.95,149
B,3,12/23/2021,FALSE,23.95,23.95,147
C,3,7/6/2022,FALSE,21.95,11.96,126
F,1,4/1/2021,FALSE,12.95,12.95,86
G,1,2/19/2019,FALSE,11.95,9.95,131
G,2,11/5/2019,FALSE,7.95,7.95,148
H,1,2/4/2021,FALSE,12.95,10.75,63
B,1,6/24/2021,FALSE,12.95,12.95,101
C,3,7/9/2019,FALSE,21.95,11.96,124
E,2,7/13/2022,FALSE,8.95,6.64,69
F,1,4/30/2019,FALSE,11.95,11.95,145
G,3,8/26/2021,FALSE,23.95,23.95,131
A,1,11/26/2019,TRUE,11.95,11.95,121
B,1,6/10/2021,FALSE,12.95,12.95,108
B,1,7/1/2021,FALSE,12.95,12.95,133
B,1,8/26/2021,FALSE,12.95,12.95,93
B,1,1/13/2022,FALSE,12.95,12.95,144
C,1,2/12/2019,TRUE,11.95,9.95,150
D,3,9/7/2022,TRUE,21.95,21.95,134
E,2,4/20/2022,FALSE,8.95,6.64,6
E,2,7/20/2022,FALSE,8.95,6.64,134
H,1,2/3/2022,FALSE,12.95,10.75,132
H,1,10/26/2022,FALSE,12.95,12.95,87
H,3,7/1/2021,FALSE,23.95,12.96,141
H,3,9/2/2021,FALSE,23.95,23.95,112
C,2,3/4/2021,FALSE,7.95,7.95,135
C,2,6/3/2021,FALSE,7.95,7.95,104
E,2,4/27/2022,FALSE,8.95,6.64,143
F,1,11/25/2021,TRUE,12.95,12.95,63
G,2,2/24/2022,FALSE,8.95,8.95,117
G,2,6/15/2022,FALSE,8.95,8.95,132
G,3,8/10/2022,FALSE,21.95,21.95,147
A,1,12/31/2019,TRUE,11.95,11.95,97
A,1,10/5/2022,FALSE,12.95,12.95,70
A,3,9/3/2019,FALSE,21.95,21.95,113
D,3,1/20/2022,FALSE,21.95,21.95,130
F,1,10/1/2019,FALSE,11.95,11.95,141
F,1,10/5/2022,FALSE,12.95,12.95,73
G,2,6/25/2019,FALSE,7.95,7.95,141
G,2,10/28/2021,FALSE,7.95,7.95,135
G,2,1/27/2022,FALSE,8.95,8.95,149
G,2,6/8/2022,FALSE,8.95,8.95,145
A,1,3/23/2022,FALSE,12.95,12.95,72
B,1,1/14/2021,FALSE,12.95,12.95,90
B,1,6/3/2021,FALSE,12.95,12.95,61
C,2,12/16/2021,FALSE,7.95,7.95,80
F,1,7/23/2019,FALSE,11.95,11.95,80
G,1,2/17/2022,FALSE,12.95,10.75,139
G,2,11/19/2019,FALSE,7.95,7.95,147
G,2,6/3/2021,FALSE,7.95,7.95,135
G,2,3/2/2022,FALSE,8.95,8.95,55
H,1,10/22/2019,FALSE,11.95,11.95,124
A,1,9/17/2019,FALSE,11.95,11.95,108
A,1,5/20/2021,FALSE,12.95,10.75,42
A,1,3/16/2022,FALSE,12.95,12.95,147
B,1,6/17/2021,FALSE,12.95,12.95,131
B,1,4/27/2022,FALSE,12.95,12.95,149
C,3,7/15/2021,FALSE,23.95,12.96,138
F,1,4/23/2019,FALSE,11.95,11.95,149
F,1,8/13/2019,FALSE,11.95,11.95,128
F,1,9/3/2019,FALSE,11.95,11.95,86
F,1,10/7/2021,FALSE,12.95,12.95,99
F,3,12/17/2019,FALSE,21.95,21.95,149
G,3,8/27/2019,FALSE,21.95,21.95,137
A,1,11/12/2019,FALSE,11.95,11.95,132
B,1,9/9/2021,TRUE,12.95,12.95,131
D,3,12/17/2019,FALSE,21.95,21.95,121
G,2,9/24/2019,FALSE,7.95,7.95,141
G,2,10/15/2019,FALSE,7.95,7.95,133
A,1,11/19/2019,FALSE,11.95,11.95,130
A,1,10/12/2022,FALSE,12.95,12.95,78
B,1,4/20/2022,FALSE,12.95,12.95,128
C,1,2/18/2021,FALSE,12.95,10.75,25
F,1,12/31/2019,TRUE,11.95,11.95,110
F,3,9/2/2021,FALSE,23.95,23.95,122
G,2,10/21/2021,FALSE,7.95,7.95,147
H,1,4/29/2021,FALSE,12.95,12.95,146
B,1,1/27/2022,FALSE,12.95,12.95,122
B,1,8/3/2022,FALSE,12.95,12.95,89
B,1,8/24/2022,FALSE,12.95,12.95,104
A,1,10/14/2021,FALSE,12.95,12.95,97
B,1,1/21/2021,FALSE,12.95,12.95,86
B,1,6/1/2022,FALSE,12.95,12.95,84
B,1,7/27/2022,FALSE,12.95,12.95,136
F,1,9/10/2019,TRUE,11.95,11.95,55
F,1,11/12/2019,FALSE,11.95,11.95,118
F,1,11/19/2019,FALSE,11.95,11.95,119
F,1,5/13/2021,FALSE,12.95,10.75,108
F,1,7/6/2022,FALSE,12.95,12.95,114
F,3,12/23/2021,FALSE,23.95,23.95,118
G,2,10/8/2019,FALSE,7.95,7.95,111
G,2,9/30/2021,FALSE,7.95,7.95,115
G,2,10/14/2021,FALSE,7.95,7.95,133
G,2,11/11/2021,FALSE,7.95,7.95,140
G,2,8/31/2022,FALSE,8.95,8.95,118
G,2,9/7/2022,TRUE,8.95,8.95,42
A,1,10/1/2019,FALSE,11.95,11.95,129
A,1,5/27/2021,FALSE,12.95,10.75,125
B,1,11/11/2021,FALSE,12.95,12.95,148
B,1,7/13/2022,FALSE,12.95,12.95,111
F,1,4/16/2019,FALSE,11.95,11.95,91
G,2,11/12/2019,FALSE,7.95,7.95,121
G,2,2/10/2022,TRUE,8.95,8.95,132
A,1,10/21/2021,FALSE,12.95,12.95,142
A,1,12/30/2021,TRUE,12.95,12.95,115
B,1,1/20/2022,FALSE,12.95,12.95,95
B,1,8/10/2022,FALSE,12.95,12.95,131
E,2,4/6/2022,FALSE,8.95,6.64,114
E,2,7/6/2022,FALSE,8.95,6.64,149
F,1,7/30/2019,FALSE,11.95,11.95,121
F,1,4/8/2021,FALSE,12.95,12.95,55
F,1,5/20/2021,FALSE,12.95,10.75,146
G,2,3/12/2019,FALSE,7.95,7.95,147
G,2,2/3/2022,FALSE,8.95,8.95,145
H,3,11/25/2021,TRUE,23.95,12.96,82
B,1,6/29/2022,FALSE,12.95,12.95,140
F,1,11/26/2019,TRUE,11.95,11.95,149
B,1,9/2/2021,FALSE,12.95,12.95,71
B,1,7/20/2022,FALSE,12.95,12.95,145
D,3,9/3/2019,FALSE,21.95,21.95,70
E,3,7/20/2022,FALSE,21.95,11.96,98
F,1,2/25/2021,FALSE,12.95,10.75,114
G,1,4/2/2019,FALSE,11.95,11.95,129
G,2,12/3/2019,FALSE,7.95,7.95,131
G,2,9/16/2021,FALSE,7.95,7.95,130
G,2,1/13/2022,FALSE,8.95,8.95,81
G,2,1/20/2022,FALSE,8.95,8.95,146
G,2,3/30/2022,FALSE,8.95,8.95,58
H,3,8/5/2021,FALSE,23.95,23.95,117
H,3,8/3/2022,FALSE,21.95,21.95,121
A,1,4/8/2021,FALSE,12.95,12.95,111
B,1,3/25/2021,FALSE,12.95,12.95,104
B,1,11/18/2021,FALSE,12.95,12.95,126
E,2,4/2/2019,FALSE,7.95,5.97,57
G,1,2/12/2019,TRUE,11.95,9.95,88
G,2,10/7/2021,FALSE,7.95,7.95,109
G,2,3/9/2022,FALSE,8.95,8.95,122
B,1,9/16/2021,FALSE,12.95,12.95,114
B,1,6/15/2022,FALSE,12.95,12.95,88
B,1,6/22/2022,FALSE,12.95,12.95,143
B,1,7/6/2022,FALSE,12.95,12.95,150
F,1,6/4/2019,FALSE,11.95,11.95,94
F,1,7/9/2019,FALSE,11.95,11.95,144
F,1,10/14/2021,FALSE,12.95,12.95,123
F,1,10/12/2022,FALSE,12.95,12.95,98
A,1,3/12/2019,FALSE,11.95,11.95,64
A,1,10/19/2022,FALSE,12.95,12.95,120
B,1,9/23/2021,FALSE,12.95,12.95,17
C,2,12/23/2021,FALSE,7.95,7.95,124
F,1,6/25/2019,FALSE,11.95,11.95,86
B,1,7/23/2019,FALSE,11.95,11.95,124
E,1,4/2/2019,FALSE,11.95,11.95,137
E,2,7/2/2019,FALSE,7.95,5.97,147
F,1,8/6/2019,FALSE,11.95,11.95,65
F,1,5/27/2021,FALSE,12.95,10.75,147
G,2,2/5/2019,FALSE,7.95,7.95,104
G,2,3/5/2019,FALSE,7.95,7.95,146
G,2,6/17/2021,FALSE,7.95,7.95,33
G,2,9/23/2021,FALSE,7.95,7.95,28
G,2,6/22/2022,FALSE,8.95,8.95,149
B,1,4/16/2019,FALSE,11.95,11.95,143
B,1,8/27/2019,FALSE,11.95,11.95,74
B,1,4/1/2021,FALSE,12.95,12.95,83
E,2,4/15/2021,FALSE,7.95,5.97,115
F,1,7/16/2019,FALSE,11.95,11.95,123
G,2,11/4/2021,FALSE,7.95,7.95,132
G,2,12/2/2021,FALSE,7.95,7.95,88
H,1,10/28/2021,FALSE,12.95,12.95,136
B,1,6/8/2022,FALSE,12.95,12.95,150
B,1,8/17/2022,FALSE,12.95,12.95,94
D,1,6/10/2021,FALSE,12.95,12.95,70
D,1,8/26/2021,FALSE,12.95,12.95,140
E,1,2/18/2021,FALSE,12.95,10.75,145
E,2,4/9/2019,FALSE,7.95,5.97,135
F,1,6/11/2019,FALSE,11.95,11.95,89
F,1,7/2/2019,FALSE,11.95,11.95,134
G,1,12/23/2021,FALSE,12.95,12.95,147
G,2,9/17/2019,FALSE,7.95,7.95,106
G,2,11/18/2021,FALSE,7.95,7.95,150
B,1,9/30/2021,FALSE,12.95,12.95,51
E,1,2/17/2022,FALSE,12.95,10.75,136
G,2,2/12/2019,TRUE,7.95,7.95,120
G,2,2/4/2021,FALSE,7.95,7.95,96
G,2,6/10/2021,FALSE,7.95,7.95,140
G,2,2/17/2022,FALSE,8.95,8.95,127
H,3,7/2/2019,FALSE,21.95,11.96,123
A,1,3/5/2019,FALSE,11.95,11.95,132
A,1,5/21/2019,FALSE,11.95,9.95,107
A,1,5/25/2022,FALSE,12.95,10.75,68
B,3,12/24/2019,FALSE,21.95,21.95,128
D,1,8/12/2021,FALSE,12.95,12.95,119
E,2,4/29/2021,FALSE,7.95,5.97,120
F,1,6/18/2019,FALSE,11.95,11.95,114
F,1,3/16/2022,FALSE,12.95,12.95,143
G,1,12/24/2019,FALSE,11.95,11.95,130
G,2,2/26/2019,FALSE,7.95,7.95,135
G,2,9/3/2019,FALSE,7.95,7.95,148
G,2,12/10/2019,FALSE,7.95,7.95,123
G,2,1/28/2021,FALSE,7.95,7.95,142
G,2,8/17/2022,FALSE,8.95,8.95,140
G,2,8/24/2022,FALSE,8.95,8.95,139
A,1,12/2/2021,FALSE,12.95,12.95,115
A,1,5/4/2022,FALSE,12.95,10.75,143
B,1,8/13/2019,FALSE,11.95,11.95,149
B,1,9/7/2022,TRUE,12.95,12.95,129
D,1,1/7/2021,FALSE,12.95,12.95,122
D,1,7/8/2021,FALSE,12.95,12.95,83
E,2,7/16/2019,FALSE,7.95,5.97,127
G,2,2/19/2019,FALSE,7.95,7.95,128
G,2,1/21/2021,FALSE,7.95,7.95,102
A,1,3/19/2019,FALSE,11.95,11.95,149
A,1,5/13/2021,FALSE,12.95,10.75,146
B,1,8/20/2019,FALSE,11.95,11.95,140
B,1,1/28/2021,FALSE,12.95,12.95,137
B,1,3/18/2021,FALSE,12.95,12.95,83
B,1,11/25/2021,TRUE,12.95,12.95,145
B,1,3/2/2022,FALSE,12.95,12.95,86
B,1,8/31/2022,FALSE,12.95,12.95,139
D,1,6/3/2021,FALSE,12.95,12.95,96
D,1,7/1/2021,FALSE,12.95,12.95,147
E,2,7/9/2019,FALSE,7.95,5.97,148
E,2,7/30/2019,FALSE,7.95,5.97,84
E,2,7/15/2021,FALSE,7.95,5.97,90
F,1,12/30/2021,TRUE,12.95,12.95,90
G,2,11/26/2019,TRUE,7.95,7.95,134
G,2,2/11/2021,TRUE,7.95,7.95,138
H,1,12/10/2019,FALSE,11.95,11.95,121
H,1,4/13/2022,FALSE,12.95,12.95,124
H,3,9/3/2019,FALSE,21.95,21.95,80
B,1,4/23/2019,FALSE,11.95,11.95,131
B,1,3/4/2021,FALSE,12.95,12.95,148
D,3,12/24/2019,FALSE,21.95,21.95,150
E,2,4/1/2021,FALSE,7.95,5.97,131
H,3,8/12/2021,FALSE,23.95,23.95,136
E,2,4/23/2019,FALSE,7.95,5.97,106
E,2,4/30/2019,FALSE,7.95,5.97,106
E,2,7/29/2021,FALSE,7.95,5.97,137
F,1,3/23/2022,FALSE,12.95,12.95,97
G,2,8/27/2019,FALSE,7.95,7.95,110
G,2,9/10/2019,TRUE,7.95,7.95,85
G,2,3/16/2022,FALSE,8.95,8.95,122
G,3,8/20/2019,FALSE,21.95,21.95,142
H,3,8/6/2019,FALSE,21.95,21.95,78
A,1,12/3/2019,FALSE,11.95,11.95,142
D,3,9/2/2021,FALSE,23.95,23.95,104
H,3,11/18/2021,FALSE,23.95,12.96,142
B,1,7/30/2019,FALSE,11.95,11.95,195
B,1,3/11/2021,FALSE,12.95,12.95,180
B,1,3/9/2022,FALSE,12.95,12.95,95
D,1,4/20/2022,FALSE,12.95,12.95,194
E,3,7/30/2019,FALSE,21.95,11.96,182
F,1,10/8/2019,FALSE,11.95,11.95,180
G,2,6/29/2022,FALSE,8.95,8.95,132
B,1,8/6/2019,FALSE,11.95,11.95,123
B,1,11/12/2019,FALSE,11.95,11.95,188
B,1,9/21/2022,FALSE,12.95,12.95,182
D,1,7/22/2021,FALSE,12.95,12.95,194
E,2,7/1/2021,FALSE,7.95,5.97,188
F,1,3/5/2019,FALSE,11.95,11.95,50
G,2,3/23/2022,FALSE,8.95,8.95,191
H,3,7/8/2021,FALSE,23.95,12.96,165
A,1,5/28/2019,FALSE,11.95,9.95,191
B,1,9/14/2022,FALSE,12.95,12.95,125
D,1,3/4/2021,FALSE,12.95,12.95,195
D,1,8/5/2021,FALSE,12.95,12.95,150
E,2,4/22/2021,FALSE,7.95,5.97,163
G,2,1/14/2021,FALSE,7.95,7.95,187
F,1,5/6/2021,FALSE,12.95,10.75,186
G,2,2/18/2021,FALSE,7.95,7.95,200
G,2,9/9/2021,TRUE,7.95,7.95,99
G,2,12/9/2021,FALSE,7.95,7.95,188
G,2,8/10/2022,FALSE,8.95,8.95,158
G,3,11/11/2021,FALSE,23.95,12.96,118
A,1,5/11/2022,FALSE,12.95,10.75,169
C,3,7/16/2019,FALSE,21.95,11.96,173
D,1,6/24/2021,FALSE,12.95,12.95,127
D,1,4/27/2022,FALSE,12.95,12.95,38
E,2,7/8/2021,FALSE,7.95,5.97,119
F,1,4/15/2021,FALSE,12.95,12.95,111
F,3,12/24/2019,FALSE,21.95,21.95,109
G,2,2/25/2021,FALSE,7.95,7.95,197
G,2,8/3/2022,FALSE,8.95,8.95,191
G,3,8/24/2022,FALSE,21.95,21.95,145
H,3,8/13/2019,FALSE,21.95,21.95,196
A,1,10/8/2019,FALSE,11.95,11.95,91
B,3,9/7/2022,TRUE,21.95,21.95,120
E,2,7/23/2019,FALSE,7.95,5.97,181
E,2,4/8/2021,FALSE,7.95,5.97,144
B,1,9/28/2022,FALSE,12.95,12.95,116
C,1,2/17/2022,FALSE,12.95,10.75,71
D,1,6/17/2021,FALSE,12.95,12.95,200
D,1,7/29/2021,FALSE,12.95,12.95,177
D,1,6/1/2022,FALSE,12.95,12.95,171
E,2,7/22/2021,FALSE,7.95,5.97,176
F,1,5/4/2022,FALSE,12.95,10.75,172
G,2,3/11/2021,FALSE,7.95,7.95,182
A,1,5/18/2022,FALSE,12.95,10.75,189
A,1,10/26/2022,FALSE,12.95,12.95,200
B,1,7/9/2019,FALSE,11.95,11.95,194
